date,api_card_id,card_name,set,image_url,printing,market_price,low_price,median_price,last_updated
2026-04-12,27095,Bianca,Boundaries Crossed,https://product-images.tcgplayer.com/fit-in/400x400/83816.jpg,Holofoil,318.51,74.49,,2026-04-11T08:20:53.411Z
2026-04-12,27107,Skyla,Boundaries Crossed,https://product-images.tcgplayer.com/fit-in/400x400/89287.jpg,Holofoil,222.98,53.36,,2026-04-11T08:20:53.411Z
2026-04-12,31213,Professor Juniper,Plasma Freeze,https://product-images.tcgplayer.com/fit-in/400x400/88398.jpg,Holofoil,105.61,37.23,,2026-04-11T08:18:27.612Z
2026-04-12,33138,Iris,Plasma Blast,https://product-images.tcgplayer.com/fit-in/400x400/86289.jpg,Holofoil,152.71,44.62,,2026-04-11T08:12:23.637Z
2026-04-12,28571,Pokemon Center Lady,Flashfire,https://product-images.tcgplayer.com/fit-in/400x400/91243.jpg,Foil,52.5,15.09,,2026-02-19T02:53:17.570Z
2026-04-12,27332,Korrina,Furious Fists,https://product-images.tcgplayer.com/fit-in/400x400/92278.jpg,Foil,39.06,11.34,,2026-02-19T02:52:02.862Z
2026-04-12,37471,Hex Maniac,XY Promos,https://product-images.tcgplayer.com/fit-in/400x400/148342.jpg,Holofoil,109.2,103.73,,2026-04-11T08:12:11.619Z
2026-04-12,37475,Karen,XY Promos,https://product-images.tcgplayer.com/fit-in/400x400/148344.jpg,Holofoil,56.83,44.14,,2026-04-11T08:12:11.619Z
2026-04-12,37483,Shauna,XY Promos,https://product-images.tcgplayer.com/fit-in/400x400/148349.jpg,Foil,47.5,30.0,,2026-02-19T03:03:10.101Z
2026-04-12,37484,Delinquent,XY Promos,https://product-images.tcgplayer.com/fit-in/400x400/148341.jpg,Foil,48.06,36.61,,2026-02-19T03:03:10.101Z
2026-04-12,29044,Winona,Roaring Skies,https://product-images.tcgplayer.com/fit-in/400x400/98144.jpg,Foil,33.55,12.31,,2026-02-19T02:53:39.315Z
2026-04-12,23686,Brigette,BREAKthrough,https://product-images.tcgplayer.com/fit-in/400x400/107280.jpg,Foil,33.69,9.14,,2026-02-19T02:48:21.462Z
2026-04-12,27976,Skyla,BREAKpoint,https://product-images.tcgplayer.com/fit-in/400x400/111641.jpg,Holofoil,55.13,21.22,,2026-04-11T08:24:02.013Z
2026-04-12,26355,Misty’s Determination,Evolutions,https://product-images.tcgplayer.com/fit-in/400x400/124121.jpg,Foil,27.7,11.26,,2026-02-19T02:51:01.234Z
2026-04-12,24976,Lillie,Sun & Moon Base,https://product-images.tcgplayer.com/fit-in/400x400/127019.jpg,Holofoil,50.0,20.65,,2026-04-11T08:08:31.647Z
2026-04-12,22757,Mallow,Guardians Rising,https://product-images.tcgplayer.com/fit-in/400x400/131053.jpg,Foil,30.42,16.36,,2026-02-19T02:47:24.115Z
2026-04-12,24607,Acerola,Burning Shadows,https://product-images.tcgplayer.com/fit-in/400x400/138609.jpg,Holofoil,45.2,18.47,,2026-04-11T08:19:22.221Z
2026-04-12,24602,Plumeria,Burning Shadows,https://product-images.tcgplayer.com/fit-in/400x400/138616.jpg,Holofoil,10.32,5.05,,2026-04-11T08:19:22.221Z
2026-04-12,24581,Wicke,Burning Shadows,https://product-images.tcgplayer.com/fit-in/400x400/138620.jpg,Holofoil,51.87,24.0,,2026-04-11T08:19:22.221Z
2026-04-12,26897,Lusamine,Crimson Invasion,https://product-images.tcgplayer.com/fit-in/400x400/149143.jpg,Foil,37.65,24.0,,2026-02-19T02:51:28.125Z
2026-04-12,26883,Olivia,Crimson Invasion,https://product-images.tcgplayer.com/fit-in/400x400/149144.jpg,Foil,15.36,5.28,,2026-02-19T02:51:28.125Z
2026-04-12,35571,Pokemon Breeder,Shining Legends,https://product-images.tcgplayer.com/fit-in/400x400/146731.jpg,Foil,9.92,2.23,,2026-02-19T03:00:55.277Z
2026-04-12,24835,Cynthia,Ultra Prism,https://product-images.tcgplayer.com/fit-in/400x400/157764.jpg,Holofoil,220.7,93.55,,2026-04-11T08:08:07.376Z
2026-04-12,24822,Gardenia,Ultra Prism,https://product-images.tcgplayer.com/fit-in/400x400/157765.jpg,Holofoil,49.72,36.99,,2026-04-11T08:08:07.376Z
2026-04-12,24868,Lana,Ultra Prism,https://product-images.tcgplayer.com/fit-in/400x400/157766.jpg,Holofoil,42.68,17.1,,2026-04-11T08:08:07.376Z
2026-04-12,24851,Lillie,Ultra Prism,https://product-images.tcgplayer.com/fit-in/400x400/157767.jpg,Holofoil,428.59,174.99,,2026-04-11T08:08:07.376Z
2026-04-12,24854,Lusamine,Ultra Prism,https://product-images.tcgplayer.com/fit-in/400x400/157769.jpg,Holofoil,165.43,70.0,,2026-04-11T08:08:07.376Z
2026-04-12,24837,Mars,Ultra Prism,https://product-images.tcgplayer.com/fit-in/400x400/157770.jpg,Holofoil,56.79,18.0,,2026-04-11T08:08:07.376Z
2026-04-12,26205,Bonnie,Forbidden Light,https://product-images.tcgplayer.com/fit-in/400x400/165766.jpg,Foil,18.26,16.5,,2026-02-19T02:50:52.036Z
2026-04-12,26213,Diantha,Forbidden Light,https://product-images.tcgplayer.com/fit-in/400x400/165769.jpg,Foil,40.86,36.0,,2026-02-19T02:50:54.101Z
2026-04-12,24450,Lisia,Celestial Storm,https://product-images.tcgplayer.com/fit-in/400x400/171016.jpg,Holofoil,199.17,106.3,,2026-04-11T08:17:07.074Z
2026-04-12,24430,Underground Expedition,Celestial Storm,https://product-images.tcgplayer.com/fit-in/400x400/171020.jpg,Foil,36.38,19.99,,2026-02-19T02:48:59.414Z
2026-04-12,36268,Zinnia,Dragon Majesty,https://product-images.tcgplayer.com/fit-in/400x400/175500.jpg,Holofoil,59.36,32.56,,2026-04-11T08:11:36.589Z
2026-04-12,19784,Kahili,Lost Thunder,https://product-images.tcgplayer.com/fit-in/400x400/179009.jpg,Foil,41.83,34.0,,2026-02-19T02:44:21.678Z
2026-04-12,19777,Mina,Lost Thunder,https://product-images.tcgplayer.com/fit-in/400x400/179016.jpg,Holofoil,74.1,38.5,,2026-04-11T08:20:58.241Z
2026-04-12,19809,Whitney,Lost Thunder,https://product-images.tcgplayer.com/fit-in/400x400/179031.jpg,Holofoil,89.99,58.5,,2026-04-11T08:20:58.241Z
2026-04-12,22334,Dana,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183928.jpg,Foil,42.44,27.98,,2026-02-19T02:46:55.202Z
2026-04-12,22323,Erika’s Hospitality,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183933.jpg,Holofoil,122.11,80.0,,2026-04-11T08:16:29.251Z
2026-04-12,22350,Evelyn,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183936.jpg,Holofoil,59.73,37.99,,2026-04-11T08:16:29.251Z
2026-04-12,22357,Jasmine,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183941.jpg,Foil,69.66,52.84,,2026-02-19T02:46:55.202Z
2026-04-12,22340,Morgan,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183948.jpg,Foil,43.41,20.0,,2026-02-19T02:46:55.202Z
2026-04-12,22370,Nita,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183952.jpg,Foil,38.79,19.85,,2026-02-19T02:46:55.202Z
2026-04-12,22372,Sabrina’s Suggestion,Team Up,https://product-images.tcgplayer.com/fit-in/400x400/183958.jpg,Holofoil,170.7,100.0,,2026-04-11T08:16:29.251Z
2026-04-12,19493,Green’s Exploration,Unbroken Bonds,https://product-images.tcgplayer.com/fit-in/400x400/189278.jpg,Holofoil,103.85,85.62,,2026-04-11T08:24:13.003Z
2026-04-12,19542,Janine,Unbroken Bonds,https://product-images.tcgplayer.com/fit-in/400x400/189279.jpg,Foil,20.68,9.0,,2026-02-19T02:44:10.317Z
2026-04-12,19523,Welder,Unbroken Bonds,https://product-images.tcgplayer.com/fit-in/400x400/189299.jpg,Foil,44.82,31.4,,2026-02-19T02:44:08.120Z
2026-04-12,16929,Misty’s Favor,Unified Minds,https://product-images.tcgplayer.com/fit-in/400x400/195296.jpg,Holofoil,317.24,199.99,,2026-04-11T08:25:40.333Z
2026-04-12,36119,Cynthia,Hidden Fates,https://product-images.tcgplayer.com/fit-in/400x400/197836.jpg,Foil,151.68,142.0,,2026-02-19T03:01:33.335Z
2026-04-12,36079,Lady,Hidden Fates,https://product-images.tcgplayer.com/fit-in/400x400/197840.jpg,Foil,12.26,10.0,,2026-02-19T03:01:31.133Z
2026-04-12,16708,Cynthia & Caitlin,Cosmic Eclipse,https://product-images.tcgplayer.com/fit-in/400x400/201342.jpg,Holofoil,194.29,149.99,,2026-04-11T08:25:14.632Z
2026-04-12,16717,Lillie’s Full Force,Cosmic Eclipse,https://product-images.tcgplayer.com/fit-in/400x400/201344.jpg,Holofoil,174.03,86.5,,2026-04-11T08:25:14.632Z
2026-04-12,16680,Mallow & Lana,Cosmic Eclipse,https://product-images.tcgplayer.com/fit-in/400x400/201345.jpg,Holofoil,89.6988,84.99,,2026-04-11T08:25:14.632Z
2026-04-12,16718,Roller Skater,Cosmic Eclipse,https://product-images.tcgplayer.com/fit-in/400x400/201347.jpg,Holofoil,19.66,9.07,,2026-04-11T08:25:14.632Z
2026-04-12,16728,Rosa,Cosmic Eclipse,https://product-images.tcgplayer.com/fit-in/400x400/201651.jpg,Holofoil,277.97,192.19,,2026-04-11T08:25:14.632Z
2026-04-12,17481,Marnie,Sword & Shield (Base),https://product-images.tcgplayer.com/fit-in/400x400/208496.jpg,Holofoil,37.92,22.49,,2026-04-11T08:09:10.286Z
2026-04-12,17522,Professor’s Research,Sword & Shield (Base),https://product-images.tcgplayer.com/fit-in/400x400/208509.jpg,Holofoil,4.39,2.0,,2026-04-11T08:09:10.286Z
2026-04-12,14116,Marnie,SWSH Promos,https://product-images.tcgplayer.com/fit-in/400x400/245872.jpg,Holofoil,29.8,26.63,,2026-04-11T08:21:20.320Z
2026-04-12,14032,Blanche,SWSH Promos,https://product-images.tcgplayer.com/fit-in/400x400/270721.jpg,Holofoil,2.04,0.5,,2026-04-11T08:21:20.320Z
2026-04-12,14039,Candela,SWSH Promos,https://product-images.tcgplayer.com/fit-in/400x400/270722.jpg,Holofoil,1.88,1.0,,2026-04-11T08:21:20.320Z
2026-04-12,13905,Klara,SWSH Promos,https://product-images.tcgplayer.com/fit-in/400x400/489692.jpg,Holofoil,6.19,5.3,,2026-04-11T08:21:20.320Z
2026-04-12,13967,Professor’s Research,SWSH Promos,https://product-images.tcgplayer.com/fit-in/400x400/268709.jpg,Holofoil,2.58,1.24,,2026-04-11T08:21:20.320Z
2026-04-12,21011,Oleana,Rebel Clash,https://product-images.tcgplayer.com/fit-in/400x400/213269.jpg,Foil,8.46,6.0,,2026-02-19T02:45:34.914Z
2026-04-12,21017,Sonia,Rebel Clash,https://product-images.tcgplayer.com/fit-in/400x400/213276.jpg,Foil,16.63,12.0,,2026-02-19T02:45:34.914Z
2026-04-12,22023,Bea,Vivid Voltage,https://product-images.tcgplayer.com/fit-in/400x400/226497.jpg,Foil,6.17,4.75,,2026-02-19T02:46:39.417Z
2026-04-12,22020,Beauty,Vivid Voltage,https://product-images.tcgplayer.com/fit-in/400x400/226500.jpg,Foil,3.25,1.99,,2026-02-19T02:46:39.417Z
2026-04-12,21995,Nessa,Vivid Voltage,https://product-images.tcgplayer.com/fit-in/400x400/226524.jpg,Foil,8.71,7.5,,2026-02-19T02:46:39.417Z
2026-04-12,22025,Opal,Vivid Voltage,https://product-images.tcgplayer.com/fit-in/400x400/226529.jpg,Foil,1.74,0.99,,2026-02-19T02:46:39.417Z
2026-04-12,22008,Pokemon Center Lady,Vivid Voltage,https://product-images.tcgplayer.com/fit-in/400x400/226545.jpg,Foil,14.2,10.17,,2026-02-19T02:46:39.417Z
2026-04-12,32975,Cara Liss,Shining Fates,https://product-images.tcgplayer.com/fit-in/400x400/232537.jpg,Foil,1.24,0.55,,2026-02-19T02:57:49.228Z
2026-04-12,32967,Poke Kid,Shining Fates,https://product-images.tcgplayer.com/fit-in/400x400/232531.jpg,Foil,7.57,5.0,,2026-02-19T02:57:49.228Z
2026-04-12,32957,Skyla,Shining Fates,https://product-images.tcgplayer.com/fit-in/400x400/232527.jpg,Foil,10.18,7.8,,2026-02-19T02:57:49.228Z
2026-04-12,23225,Cheryl,Battle Styles,https://product-images.tcgplayer.com/fit-in/400x400/234069.jpg,Foil,7.51,5.95,,2026-02-19T02:47:45.961Z
2026-04-12,23204,Korrina’s Focus,Battle Styles,https://product-images.tcgplayer.com/fit-in/400x400/234071.jpg,Foil,4.08,3.0,,2026-02-19T02:47:45.961Z
2026-04-12,23260,Phoebe,Battle Styles,https://product-images.tcgplayer.com/fit-in/400x400/234073.jpg,Foil,14.03,11.0,,2026-02-19T02:47:48.263Z
2026-04-12,18916,Agatha,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241812.jpg,Holofoil,4.11,3.39,,2026-04-11T08:22:49.156Z
2026-04-12,18897,Avery,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241815.jpg,Holofoil,3.35,1.69,,2026-04-11T08:22:49.156Z
2026-04-12,18993,Caitlin,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241821.jpg,Holofoil,24.07,20.0,,2026-04-11T08:22:49.156Z
2026-04-12,18952,Doctor,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241825.jpg,Holofoil,7.61,4.99,,2026-04-11T08:22:49.156Z
2026-04-12,18962,Flannery,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241833.jpg,Holofoil,15.57,12.5,,2026-04-11T08:22:49.156Z
2026-04-12,18958,Honey,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241839.jpg,Holofoil,6.17,4.99,,2026-04-11T08:22:49.156Z
2026-04-12,18946,Karen’s Conviction,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241842.jpg,Holofoil,13.23,8.21,,2026-04-11T08:22:49.156Z
2026-04-12,18927,Klara,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241845.jpg,Holofoil,15.23,14.47,,2026-04-11T08:22:49.156Z
2026-04-12,18872,Melony,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241848.jpg,Holofoil,4.97,2.0,,2026-04-11T08:22:49.156Z
2026-04-12,18953,Peonia,Chilling Reign,https://product-images.tcgplayer.com/fit-in/400x400/241853.jpg,Holofoil,10.44,8.0,,2026-04-11T08:22:49.156Z
2026-04-12,17795,Aroma Lady,Evolving Skies,https://product-images.tcgplayer.com/fit-in/400x400/246791.jpg,Holofoil,12.5,9.99,,2026-04-11T08:11:28.908Z
2026-04-12,17748,Zinnia’s Resolve,Evolving Skies,https://product-images.tcgplayer.com/fit-in/400x400/246799.jpg,Holofoil,5.14,3.99,,2026-04-11T08:11:28.908Z
2026-04-12,14960,Dancer,Fusion Strike,https://product-images.tcgplayer.com/fit-in/400x400/253160.jpg,Holofoil,1.53,0.9,,2026-04-11T08:25:26.635Z
2026-04-12,14971,Elesa’s Sparkle,Fusion Strike,https://product-images.tcgplayer.com/fit-in/400x400/253161.jpg,Holofoil,4.16,2.8,,2026-04-11T08:25:26.635Z
2026-04-12,15013,Schoolgirl,Fusion Strike,https://product-images.tcgplayer.com/fit-in/400x400/253163.jpg,Holofoil,1.59,0.97,,2026-04-11T08:25:26.635Z
2026-04-12,14963,Shauna,Fusion Strike,https://product-images.tcgplayer.com/fit-in/400x400/253165.jpg,Holofoil,3.83,2.68,,2026-04-11T08:25:26.635Z
2026-04-12,22975,Cynthia’s Ambition,Brilliant Stars,https://product-images.tcgplayer.com/fit-in/400x400/263888.jpg,Foil,10.64,7.7,,2026-02-19T02:47:34.870Z
2026-04-12,22979,Marnie’s Pride,Brilliant Stars,https://product-images.tcgplayer.com/fit-in/400x400/263890.jpg,Foil,9.43,8.28,,2026-02-19T02:47:34.870Z
2026-04-12,22986,Roseanne’s Backup,Brilliant Stars,https://product-images.tcgplayer.com/fit-in/400x400/263891.jpg,Foil,2.26,1.0,,2026-02-19T02:47:34.870Z
2026-04-12,38153,Acerola’s Premonition,Brilliant Stars,https://product-images.tcgplayer.com/fit-in/400x400/264228.jpg,Foil,6.61,5.0,,2026-02-19T03:04:05.509Z
2026-04-12,38149,Gloria,Brilliant Stars,https://product-images.tcgplayer.com/fit-in/400x400/264229.jpg,Foil,5.75,3.83,,2026-02-19T03:04:05.509Z
2026-04-12,21328,Cyllene,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272433.jpg,Foil,1.61,1.0,,2026-02-19T02:46:03.315Z
2026-04-12,21282,Gardenia’s Vigor,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272434.jpg,Foil,6.03,4.0,,2026-02-19T02:46:03.315Z
2026-04-12,21289,Irida,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272436.jpg,Foil,10.51,6.14,,2026-02-19T02:46:03.315Z
2026-04-12,21279,Roxanne,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272438.jpg,Foil,4.98,3.0,,2026-02-19T02:46:01.358Z
2026-04-12,21357,Zisu,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272439.jpg,Foil,1.52,0.99,,2026-02-19T02:46:05.750Z
2026-04-12,38091,Bea,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272497.jpg,Foil,4.68,3.0,,2026-02-19T03:04:00.755Z
2026-04-12,38086,Melony,Astral Radiance,https://product-images.tcgplayer.com/fit-in/400x400/272498.jpg,Foil,3.87,2.5,,2026-02-19T03:04:00.755Z
2026-04-12,19133,Arezu,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284141.jpg,Holofoil,3.41,2.25,,2026-04-11T08:09:02.893Z
2026-04-12,19184,Fantina,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284144.jpg,Holofoil,2.91,1.24,,2026-04-11T08:09:02.893Z
2026-04-12,19152,Lady,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284146.jpg,Holofoil,4.41,2.75,,2026-04-11T08:09:02.893Z
2026-04-12,19209,Miss Fortune Sisters,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284147.jpg,Holofoil,3.29,1.96,,2026-04-11T08:09:02.893Z
2026-04-12,38116,Adventurer’s Discovery,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284296.jpg,Foil,3.08,1.9,,2026-02-19T03:04:03.022Z
2026-04-12,38115,Nessa,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284300.jpg,Foil,9.42,7.0,,2026-02-19T03:04:03.022Z
2026-04-12,38118,Opal,Lost Origin,https://product-images.tcgplayer.com/fit-in/400x400/284301.jpg,Foil,1.36,0.7,,2026-02-19T03:04:03.022Z
2026-04-12,21552,Candice,Silver Tempest,https://product-images.tcgplayer.com/fit-in/400x400/451837.jpg,Foil,5.64,3.99,,2026-02-19T02:46:17.144Z
2026-04-12,21573,Furisode Girl,Silver Tempest,https://product-images.tcgplayer.com/fit-in/400x400/451838.jpg,Foil,4.8,2.99,,2026-02-19T02:46:17.144Z
2026-04-12,21550,Serena,Silver Tempest,https://product-images.tcgplayer.com/fit-in/400x400/451841.jpg,Foil,12.46,8.0,,2026-02-19T02:46:17.144Z
2026-04-12,21512,Worker,Silver Tempest,https://product-images.tcgplayer.com/fit-in/400x400/451843.jpg,Foil,2.52,1.84,,2026-02-19T02:46:14.959Z
2026-04-12,38175,Professor Burnet,Silver Tempest,https://product-images.tcgplayer.com/fit-in/400x400/452044.jpg,Foil,3.53,2.5,,2026-02-19T03:04:07.887Z
2026-04-12,24196,Elesa’s Sparkle,Crown Zenith,https://product-images.tcgplayer.com/fit-in/400x400/477241.jpg,Foil,15.36,11.2,,2026-02-19T02:48:45.310Z
2026-04-12,36749,Cynthia's Ambition,Crown Zenith,https://product-images.tcgplayer.com/fit-in/400x400/477052.jpg,Foil,18.62,12.16,,2026-02-19T03:02:12.336Z
2026-04-12,36745,Gardenia's Vigor,Crown Zenith,https://product-images.tcgplayer.com/fit-in/400x400/477058.jpg,Foil,10.97,8.99,,2026-02-19T03:02:12.336Z
2026-04-12,36732,Irida,Crown Zenith,https://product-images.tcgplayer.com/fit-in/400x400/478092.jpg,Foil,6.91,5.0,,2026-02-19T03:02:08.119Z
2026-04-12,36734,Melony,Crown Zenith,https://product-images.tcgplayer.com/fit-in/400x400/478093.jpg,Foil,6.2,3.5,,2026-02-19T03:02:08.119Z
2026-04-12,36731,Roxanne,Crown Zenith,https://product-images.tcgplayer.com/fit-in/400x400/478096.jpg,Foil,4.99,2.96,,2026-02-19T03:02:08.119Z
2026-04-12,16268,Katy,Scarlet & Violet Base,https://product-images.tcgplayer.com/fit-in/400x400/490095.jpg,Holofoil,2.84,1.12,,2026-04-11T08:10:23.908Z
2026-04-12,16253,Miriam,Scarlet & Violet Base,https://product-images.tcgplayer.com/fit-in/400x400/490096.jpg,Holofoil,6.05,3.0,,2026-04-11T08:10:23.908Z
2026-04-12,16245,Penny,Scarlet & Violet Base,https://product-images.tcgplayer.com/fit-in/400x400/490097.jpg,Holofoil,4.18,2.99,,2026-04-11T08:10:23.908Z
2026-04-12,16226,"Professor’s Research

(Professor Sada)",Scarlet & Violet Base,https://product-images.tcgplayer.com/fit-in/400x400/490098.jpg,Holofoil,2.71,1.42,,2026-04-11T08:10:23.908Z
2026-04-12,16301,Miriam,Scarlet & Violet Base,https://product-images.tcgplayer.com/fit-in/400x400/487061.jpg,Holofoil,25.9,22.7,,2026-04-11T08:10:23.908Z
2026-04-12,16231,Penny,Scarlet & Violet Base,https://product-images.tcgplayer.com/fit-in/400x400/490041.jpg,Holofoil,6.5,2.98,,2026-04-11T08:10:23.908Z
2026-04-12,18304,Iono,SV Promos,https://product-images.tcgplayer.com/fit-in/400x400/545661.jpg,Holofoil,14.01,10.0,,2026-04-11T08:15:50.972Z
2026-04-12,15657,Dendra,Paldea Evolved,https://product-images.tcgplayer.com/fit-in/400x400/497665.jpg,Holofoil,2.11,1.25,,2026-04-11T08:21:29.850Z
2026-04-12,15585,Iono,Paldea Evolved,https://product-images.tcgplayer.com/fit-in/400x400/497669.jpg,Holofoil,10.06,8.35,,2026-04-11T08:21:29.850Z
2026-04-12,15752,Dendra,Paldea Evolved,https://product-images.tcgplayer.com/fit-in/400x400/497686.jpg,Holofoil,8.68,6.99,,2026-04-11T08:21:29.850Z
2026-04-12,15651,Iono,Paldea Evolved,https://product-images.tcgplayer.com/fit-in/400x400/497689.jpg,Holofoil,52.15,43.62,,2026-04-11T08:21:29.850Z
2026-04-12,20460,Geeta,Obsidian Flames,https://product-images.tcgplayer.com/fit-in/400x400/509967.jpg,Foil,1.11,0.07,,2026-02-19T02:45:08.848Z
2026-04-12,20454,Poppy,Obsidian Flames,https://product-images.tcgplayer.com/fit-in/400x400/509973.jpg,Foil,1.35,0.5,,2026-02-19T02:45:06.546Z
2026-04-12,20469,Ryme,Obsidian Flames,https://product-images.tcgplayer.com/fit-in/400x400/509975.jpg,Holofoil,1.05,0.46,,2026-04-11T08:20:42.141Z
2026-04-12,20470,Geeta,Obsidian Flames,https://product-images.tcgplayer.com/fit-in/400x400/509986.jpg,Foil,2.68,1.2,,2026-02-19T02:45:08.848Z
2026-04-12,20462,Poppy,Obsidian Flames,https://product-images.tcgplayer.com/fit-in/400x400/509987.jpg,Foil,2.74,1.0,,2026-02-19T02:45:08.848Z
2026-04-12,21860,Daisy’s Help,151,https://product-images.tcgplayer.com/fit-in/400x400/517042.jpg,Foil,2.66,1.2,,2026-02-19T02:46:32.308Z
2026-04-12,21854,Erika’s Invitation,151,https://product-images.tcgplayer.com/fit-in/400x400/517176.jpg,Foil,7.13,2.5,,2026-02-19T02:46:32.308Z
2026-04-12,21861,Erika’s Invitation,151,https://product-images.tcgplayer.com/fit-in/400x400/517049.jpg,Foil,16.08,12.0,,2026-02-19T02:46:32.308Z
2026-04-12,15961,Mela,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523917.jpg,Holofoil,2.39,0.58,,2026-04-11T08:25:47.773Z
2026-04-12,15979,Parasol Lady,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523919.jpg,Holofoil,4.43,2.13,,2026-04-11T08:25:47.773Z
2026-04-12,15928,Professor Sada’s Vitality,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523920.jpg,Holofoil,1.84,1.0,,2026-04-11T08:25:47.773Z
2026-04-12,15983,Rika,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523922.jpg,Holofoil,2.48,1.49,,2026-04-11T08:25:47.773Z
2026-04-12,15926,Shauntal,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523924.jpg,Holofoil,1.96,1.0,,2026-04-11T08:25:47.773Z
2026-04-12,15973,Tulip,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523925.jpg,Holofoil,4.06,2.0,,2026-04-11T08:25:47.773Z
2026-04-12,15935,Mela,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523935.jpg,Holofoil,7.48,5.0,,2026-04-11T08:25:47.773Z
2026-04-12,15956,Parasol Lady,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523936.jpg,Holofoil,12.03,9.95,,2026-04-11T08:25:47.773Z
2026-04-12,15958,Professor Sada’s Vitality,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523937.jpg,Holofoil,7.35,5.99,,2026-04-11T08:25:47.773Z
2026-04-12,15936,Rika,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523939.jpg,Holofoil,6.79,5.01,,2026-04-11T08:25:47.773Z
2026-04-12,15953,Tulip,Paradox Rift,https://product-images.tcgplayer.com/fit-in/400x400/523940.jpg,Holofoil,7.35,5.99,,2026-04-11T08:25:47.773Z
2026-04-12,17087,Nemona,Paldean Fates,https://product-images.tcgplayer.com/fit-in/400x400/534754.jpg,Holofoil,0.81,0.3,,2026-04-11T08:10:15.495Z
